strut_id,label,r_eq_med_um,r_eq_min_um,r_eq_cv,offset_max_vox,tilt_deg,bow_vox,aspect_med,empty_sections,gap_len,gap_interior,border_frac,iou,reachable,detour,geo_len_vox,span_vox
7830,nominal,359.67322,342.79205,0.05505,1.01067,1.55681,0.22198,1.39990,0.00000,0.00000,0.00000,0.00000,0.61153,1.00000,0.99872,55.15433,55.22502
7831,nominal,333.22388,311.48615,0.03559,0.96049,0.53842,0.13822,1.14759,0.00000,0.00000,0.00000,0.00000,0.66539,1.00000,0.99341,55.15433,55.52045
7832,nominal,282.44467,264.71234,0.06228,1.09381,0.61712,0.20166,1.31386,0.00000,0.00000,0.00000,0.00000,0.55617,1.00000,1.00116,55.47217,55.40794
7833,nominal,318.33282,309.75085,0.02317,0.85797,0.46619,0.11920,1.16958,0.00000,0.00000,0.00000,0.00000,0.67476,1.00000,1.01058,56.15433,55.56631
7834,nominal,328.33524,282.44467,0.05032,2.07288,1.95386,0.24152,1.16033,0.00000,0.00000,0.00000,0.00000,0.52316,1.00000,0.84057,46.66905,55.52045
7835,nominal,320.02161,258.53143,0.06684,1.94431,2.10801,0.26494,1.13324,0.00000,0.00000,0.00000,0.00000,0.47281,1.00000,0.84560,46.98689,55.56631
7836,nominal,311.48615,288.11301,0.05534,1.14932,0.43292,0.21590,1.29364,0.00000,0.00000,0.00000,0.00000,0.57100,1.00000,0.99542,55.15433,55.40794
7837,nominal,264.71234,236.76591,0.05083,0.75024,0.34326,0.25304,1.22125,0.00000,0.00000,0.00000,0.00000,0.54438,1.00000,1.00123,55.47217,55.40422
7838,nominal,313.21188,212.78555,0.07138,1.65951,1.82365,0.22037,1.22757,0.00000,0.00000,0.00000,0.00000,0.52359,1.00000,0.84054,46.57267,55.40794
7839,nominal,286.23605,258.53143,0.04897,0.65673,1.23874,0.18393,1.17231,0.00000,0.00000,0.00000,0.00000,0.63244,1.00000,0.86039,47.66905,55.40422
7840,nominal,318.33282,293.67197,0.02820,0.96277,0.34858,0.15372,1.14645,0.00000,0.00000,0.00000,0.00000,0.64886,1.00000,1.01804,56.56854,55.56631
7841,nominal,314.92810,262.66821,0.05852,1.59918,0.98722,0.16950,1.20518,0.00000,0.00000,0.00000,0.00000,0.50913,1.00000,0.84057,46.66905,55.52045
7842,nominal,309.75085,264.71234,0.04471,2.00597,2.47595,0.17685,1.16773,0.00000,0.00000,0.00000,0.00000,0.51032,1.00000,0.83815,46.57267,55.56631
7843,nominal,318.33282,297.32022,0.03646,1.11408,0.32179,0.14882,1.14707,0.00000,0.00000,0.00000,0.00000,0.62461,1.00000,1.01142,56.15433,55.52045
7844,nominal,404.79889,385.70660,0.03486,1.27377,0.36542,0.23112,1.35389,0.00000,0.00000,0.00000,0.00000,0.57926,1.00000,1.01440,56.15433,55.35720
7845,nominal,329.97284,293.67197,0.08116,1.68612,2.15098,0.47840,1.26889,0.00000,0.00000,0.00000,0.00000,0.57407,1.00000,0.99872,55.15433,55.22502
7846,nominal,362.65814,320.02161,0.05677,0.66090,0.92970,0.30476,1.34189,0.00000,0.00000,0.00000,0.00000,0.66482,1.00000,0.99872,55.15433,55.22502
7847,nominal,381.49109,325.03531,0.05480,0.85107,0.35841,0.30619,1.28649,0.00000,0.00000,0.00000,0.00000,0.63698,1.00000,0.99634,55.15433,55.35720
7848,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7849,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7850,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7851,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7852,nominal,399.43707,370.01505,0.03800,1.35207,1.03245,0.23767,1.25610,0.00000,0.00000,0.00000,0.00000,0.57530,1.00000,0.99634,55.15433,55.35720
7853,nominal,377.22849,342.79205,0.06771,0.92615,1.15089,0.18752,1.29304,0.00000,0.00000,0.00000,0.00000,0.63394,1.00000,1.02258,56.47217,55.22502
7854,nominal,302.71014,207.65744,0.07442,1.69474,1.16251,0.20521,1.29955,0.00000,0.00000,0.00000,0.00000,0.48136,1.00000,0.81676,45.25483,55.40794
7855,nominal,266.74081,222.68781,0.05943,0.54242,0.49016,0.20649,1.13674,0.00000,0.00000,0.00000,0.00000,0.55279,1.00000,1.01354,56.15433,55.40422
7856,nominal,396.72900,328.33524,0.06635,1.80206,0.74145,0.51168,1.39863,0.00000,0.00000,0.00000,0.00000,0.53971,1.00000,1.01440,56.15433,55.35720
7857,nominal,276.66019,254.32741,0.04431,0.67901,1.32301,0.23198,1.15748,0.00000,0.00000,0.00000,0.00000,0.59269,1.00000,0.86039,47.66905,55.40422
7858,nominal,336.44351,300.92422,0.07061,0.90674,0.14249,0.33027,1.45942,0.00000,0.00000,0.00000,0.00000,0.64770,1.00000,1.00448,55.47217,55.22502
7859,nominal,325.03531,316.63504,0.01755,1.02861,0.07866,0.11158,1.11189,0.00000,0.00000,0.00000,0.00000,0.61367,1.00000,1.01142,56.15433,55.52045
7860,nominal,291.83075,258.53143,0.04969,1.27011,0.75410,0.27302,1.26772,0.00000,0.00000,0.00000,0.00000,0.54494,1.00000,0.99542,55.15433,55.40794
7861,nominal,316.63504,293.67197,0.03528,0.85962,0.66868,0.12264,1.11728,0.00000,0.00000,0.00000,0.00000,0.64219,1.00000,1.01058,56.15433,55.56631
7862,nominal,320.02161,299.12766,0.02979,1.50154,0.84348,0.12754,1.17097,0.00000,0.00000,0.00000,0.00000,0.53241,1.00000,0.84057,46.66905,55.52045
7863,nominal,320.02161,272.73575,0.03822,1.85985,1.86428,0.22654,1.12320,0.00000,0.00000,0.00000,0.00000,0.51190,1.00000,0.86360,47.98689,55.56631
7864,nominal,304.48560,288.11301,0.03496,1.19541,0.43654,0.20964,1.22801,0.00000,0.00000,0.00000,0.00000,0.58024,1.00000,0.99542,55.15433,55.40794
7865,nominal,284.34665,250.05269,0.04552,0.75806,0.32431,0.24256,1.09510,0.00000,0.00000,0.00000,0.00000,0.64337,1.00000,1.01354,56.15433,55.40422
7866,nominal,314.92810,266.74081,0.04962,1.32969,0.83997,0.15014,1.27558,0.00000,0.00000,0.00000,0.00000,0.55494,1.00000,0.83481,46.25483,55.40794
7867,nominal,278.60168,260.60803,0.04578,0.47567,0.97363,0.12679,1.21877,0.00000,0.00000,0.00000,0.00000,0.61572,1.00000,0.86039,47.66905,55.40422
7868,nominal,325.03531,304.48560,0.04038,0.91529,0.58216,0.18963,1.15988,0.00000,0.00000,0.00000,0.00000,0.65343,1.00000,0.99259,55.15433,55.56631
7869,nominal,308.00577,293.67197,0.04171,1.42845,0.81830,0.18063,1.21868,0.00000,0.00000,0.00000,0.00000,0.55651,1.00000,0.85859,47.66905,55.52045
7870,nominal,321.70154,270.75220,0.03781,1.53477,1.44831,0.20764,1.18743,0.00000,0.00000,0.00000,0.00000,0.58104,1.00000,0.83988,46.66905,55.56631
7871,nominal,326.68945,304.48560,0.02903,1.09674,0.38052,0.13195,1.17390,0.00000,0.00000,0.00000,0.00000,0.63566,1.00000,0.99341,55.15433,55.52045
7872,nominal,414.01501,368.55542,0.04425,1.03201,0.69622,0.27348,1.20405,0.00000,0.00000,0.00000,0.00000,0.61595,1.00000,0.99634,55.15433,55.35720
7873,nominal,367.08997,309.75085,0.06730,1.42261,0.68153,0.45958,1.40251,0.00000,0.00000,0.00000,0.00000,0.67440,1.00000,1.00448,55.47217,55.22502
7874,nominal,392.63184,356.66339,0.04656,1.07865,0.88789,0.35142,1.41619,0.00000,0.00000,0.00000,0.00000,0.66142,1.00000,0.99872,55.15433,55.22502
7875,nominal,403.46509,374.35980,0.04291,1.46274,1.57749,0.21711,1.36020,0.00000,0.00000,0.00000,0.00000,0.63045,1.00000,1.00208,55.47217,55.35720
7876,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7877,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7878,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7879,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7880,nominal,375.79688,320.02161,0.08510,1.02146,1.03799,0.32917,1.35639,0.00000,0.00000,0.00000,0.00000,0.63468,1.00000,0.99634,55.15433,55.35720
7881,nominal,365.61865,306.25073,0.09894,1.60482,1.58463,0.51228,1.34011,0.00000,0.00000,0.00000,0.00000,0.64945,1.00000,0.99872,55.15433,55.22502
7882,nominal,286.23605,217.79297,0.06152,1.56928,1.36334,0.22469,1.30897,0.00000,0.00000,0.00000,0.00000,0.51970,1.00000,0.84802,46.98689,55.40794
7883,nominal,276.66019,262.66821,0.03754,0.81044,0.31622,0.30129,1.12340,0.00000,0.00000,0.00000,0.00000,0.63074,1.00000,0.99549,55.15433,55.40422
7884,nominal,375.79688,356.66339,0.03809,1.19480,0.46548,0.31087,1.37002,0.00000,0.00000,0.00000,0.00000,0.64847,1.00000,0.99634,55.15433,55.35720
7885,nominal,289.97784,270.75220,0.03213,0.71515,1.43998,0.20073,1.16690,0.00000,0.00000,0.00000,0.00000,0.66372,1.00000,0.86039,47.66905,55.40422
7886,nominal,356.66339,308.00577,0.08398,0.93195,0.93718,0.42684,1.30133,0.00000,0.00000,0.00000,0.00000,0.63873,1.00000,0.99872,55.15433,55.22502
7887,nominal,314.92810,293.67197,0.04579,1.02269,0.29093,0.23852,1.25973,0.00000,0.00000,0.00000,0.00000,0.61521,1.00000,0.99341,55.15433,55.52045
7888,nominal,288.11301,274.70499,0.04297,1.15897,0.46457,0.23716,1.26856,0.00000,0.00000,0.00000,0.00000,0.55795,1.00000,0.99542,55.15433,55.40794
7889,nominal,316.63504,302.71014,0.01972,0.88905,0.35866,0.16733,1.10119,0.00000,0.00000,0.00000,0.00000,0.64019,1.00000,0.99259,55.15433,55.56631
7890,nominal,316.63504,289.97784,0.04806,1.26718,1.66057,0.22648,1.14920,0.00000,0.00000,0.00000,0.00000,0.59839,1.00000,0.84057,46.66905,55.52045
7891,nominal,325.03531,272.73575,0.05642,1.42985,0.93131,0.27242,1.10862,0.00000,0.00000,0.00000,0.00000,0.57669,1.00000,0.83988,46.66905,55.56631
7892,nominal,288.11301,264.71234,0.04583,0.88372,0.16633,0.22368,1.24204,0.00000,0.00000,0.00000,0.00000,0.63503,1.00000,0.99542,55.15433,55.40794
7893,nominal,284.34665,250.05269,0.05019,0.45007,0.73633,0.26088,1.22563,0.00000,0.00000,0.00000,0.00000,0.60222,1.00000,0.99549,55.15433,55.40422
7894,nominal,306.25073,236.76591,0.06540,1.43850,1.70656,0.17996,1.23147,0.00000,0.00000,0.00000,0.00000,0.57450,1.00000,0.83481,46.25483,55.40794
7895,nominal,276.66019,256.43805,0.04201,0.87940,1.12995,0.34588,1.23106,0.00000,0.00000,0.00000,0.00000,0.63172,1.00000,0.86039,47.66905,55.40422
7896,nominal,318.33282,297.32022,0.06197,0.75514,0.30447,0.21330,1.08406,0.00000,0.00000,0.00000,0.00000,0.69641,1.00000,1.01058,56.15433,55.56631
7897,nominal,325.03531,297.32022,0.03700,1.28599,1.32363,0.21955,1.18957,0.00000,0.00000,0.00000,0.00000,0.59551,1.00000,0.84057,46.66905,55.52045
7898,nominal,316.63504,284.34665,0.04563,1.55953,1.33220,0.22772,1.11189,0.00000,0.00000,0.00000,0.00000,0.55044,1.00000,0.83988,46.66905,55.56631
7899,nominal,321.70154,308.00577,0.02899,0.96839,0.56485,0.13946,1.14455,0.00000,0.00000,0.00000,0.00000,0.65167,1.00000,1.01142,56.15433,55.52045
7900,nominal,375.79688,329.97284,0.05080,0.85304,0.97954,0.31133,1.22663,0.00000,0.00000,0.00000,0.00000,0.70083,1.00000,0.99634,55.15433,55.35720
7901,nominal,395.36798,361.16876,0.04174,1.04036,0.64982,0.34875,1.33053,0.00000,0.00000,0.00000,0.00000,0.62839,1.00000,0.99872,55.15433,55.22502
7902,nominal,395.36798,329.97284,0.06098,0.90135,0.81314,0.31581,1.37386,0.00000,0.00000,0.00000,0.00000,0.65905,1.00000,0.99872,55.15433,55.22502
7903,nominal,370.01505,325.03531,0.04943,0.92149,0.46937,0.29515,1.18029,0.00000,0.00000,0.00000,0.00000,0.69937,1.00000,1.01440,56.15433,55.35720
7904,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7905,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7906,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7907,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7908,nominal,359.67322,328.33524,0.05172,1.02038,0.22205,0.31546,1.27484,0.00000,0.00000,0.00000,0.00000,0.67391,1.00000,1.01440,56.15433,55.35720
7909,nominal,374.35980,326.68945,0.06621,1.19512,0.35844,0.43779,1.35029,0.00000,0.00000,0.00000,0.00000,0.66217,1.00000,1.00448,55.47217,55.22502
7910,nominal,308.00577,241.27615,0.07052,1.52801,1.37926,0.22228,1.25424,0.00000,0.00000,0.00000,0.00000,0.54604,1.00000,0.83481,46.25483,55.40794
7911,nominal,272.73575,247.88770,0.05123,0.46104,0.60999,0.17680,1.13081,0.00000,0.00000,0.00000,0.00000,0.59110,1.00000,1.01354,56.15433,55.40422
7912,nominal,388.49149,367.08997,0.02884,0.91487,0.41144,0.30579,1.29766,0.00000,0.00000,0.00000,0.00000,0.70375,1.00000,1.01440,56.15433,55.35720
7913,nominal,288.11301,260.60803,0.05059,0.74120,0.90412,0.19936,1.13911,0.00000,0.00000,0.00000,0.00000,0.63213,1.00000,0.86612,47.98689,55.40422
7914,nominal,349.02515,314.92810,0.06276,0.90570,0.76573,0.35030,1.47793,0.00000,0.00000,0.00000,0.00000,0.67536,1.00000,1.00448,55.47217,55.22502
7915,nominal,331.60236,309.75085,0.04066,0.72245,0.47382,0.19355,1.16328,0.00000,0.00000,0.00000,0.00000,0.70031,1.00000,0.99341,55.15433,55.52045
7916,nominal,276.66019,232.16808,0.07234,0.88108,0.32732,0.17942,1.25486,0.00000,0.00000,0.00000,0.00000,0.57586,1.00000,1.00116,55.47217,55.40794
7917,nominal,316.63504,268.75397,0.05784,0.93275,0.42771,0.22767,1.21262,0.00000,0.00000,0.00000,0.00000,0.68204,1.00000,1.01804,56.56854,55.56631
7918,nominal,314.92810,291.83075,0.03819,1.16112,0.69291,0.20060,1.26469,0.00000,0.00000,0.00000,0.00000,0.61638,1.00000,0.84057,46.66905,55.52045
7919,nominal,325.03531,286.23605,0.04274,1.30397,1.14278,0.21165,1.16229,0.00000,0.00000,0.00000,0.00000,0.59935,1.00000,0.86360,47.98689,55.56631
7920,nominal,280.52975,258.53143,0.05141,0.98447,0.49448,0.23576,1.29042,0.00000,0.00000,0.00000,0.00000,0.56109,1.00000,0.99542,55.15433,55.40794
7921,nominal,276.66019,252.19910,0.04322,0.76146,0.39777,0.15482,1.28144,0.00000,0.00000,0.00000,0.00000,0.58397,1.00000,1.01928,56.47217,55.40422
7922,nominal,297.32022,245.70360,0.06572,1.14404,1.06684,0.20449,1.26928,0.00000,0.00000,0.00000,0.00000,0.60801,1.00000,0.84802,46.98689,55.40794
7923,nominal,293.67197,243.49995,0.06263,0.87142,1.03330,0.21098,1.17475,0.00000,0.00000,0.00000,0.00000,0.63629,1.00000,0.86039,47.66905,55.40422
7924,nominal,328.33524,299.12766,0.04188,0.72797,0.72300,0.18874,1.10570,0.00000,0.00000,0.00000,0.00000,0.69960,1.00000,1.01058,56.15433,55.56631
7925,nominal,316.63504,291.83075,0.04407,0.87081,0.60939,0.22957,1.20168,0.00000,0.00000,0.00000,0.00000,0.68771,1.00000,0.87660,48.66905,55.52045
7926,nominal,304.48560,247.88770,0.05683,1.34448,1.63988,0.18935,1.17948,0.00000,0.00000,0.00000,0.00000,0.60781,1.00000,0.83988,46.66905,55.56631
7927,nominal,323.37271,299.12766,0.05130,0.70280,0.76448,0.22098,1.17512,0.00000,0.00000,0.00000,0.00000,0.71383,1.00000,0.99341,55.15433,55.52045
7928,nominal,410.09061,370.01505,0.05878,1.58780,1.73274,0.52769,1.31720,0.00000,0.00000,0.00000,0.00000,0.65236,1.00000,1.01440,56.15433,55.35720
7929,nominal,381.49109,371.46893,0.02543,0.77192,0.51179,0.15950,1.42577,0.00000,0.00000,0.00000,0.00000,0.68989,1.00000,1.00448,55.47217,55.22502
7930,nominal,399.43707,353.62787,0.04483,0.99004,0.51232,0.23860,1.45283,0.00000,0.00000,0.00000,0.00000,0.63038,1.00000,0.99872,55.15433,55.22502
7931,nominal,378.65469,359.67322,0.07069,0.82180,0.64297,0.25116,1.21968,0.00000,0.00000,0.00000,0.00000,0.70792,1.00000,1.00208,55.47217,55.35720
7932,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7933,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7934,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7935,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7936,nominal,367.08997,331.60236,0.06344,1.11199,0.49525,0.38524,1.31364,0.00000,0.00000,0.00000,0.00000,0.67627,1.00000,0.99634,55.15433,55.35720
7937,nominal,368.55542,329.97284,0.05154,0.78466,0.63758,0.34749,1.40607,0.00000,0.00000,0.00000,0.00000,0.64480,1.00000,1.01683,56.15433,55.22502
7938,nominal,276.66019,247.88770,0.05533,1.13327,0.40549,0.21120,1.22463,0.00000,0.00000,0.00000,0.00000,0.56930,1.00000,0.84802,46.98689,55.40794
7939,nominal,268.75397,234.47827,0.05356,0.46511,0.22712,0.16880,1.23740,0.00000,0.00000,0.00000,0.00000,0.54353,1.00000,0.99549,55.15433,55.40422
7940,nominal,404.79889,352.10031,0.06434,1.69259,0.92954,0.36022,1.43936,0.00000,0.00000,0.00000,0.00000,0.64056,1.00000,1.01440,56.15433,55.35720
7941,nominal,282.44467,258.53143,0.04428,1.10430,0.89589,0.18905,1.15625,0.00000,0.00000,0.00000,0.00000,0.59705,1.00000,0.84234,46.66905,55.40422
7942,nominal,372.91714,336.44351,0.05395,1.13492,0.72189,0.37280,1.45138,0.00000,0.00000,0.00000,0.00000,0.65466,1.00000,0.99872,55.15433,55.22502
7943,nominal,331.60236,282.44467,0.04861,0.76830,0.27183,0.25422,1.27343,0.00000,0.00000,0.00000,0.00000,0.69451,1.00000,1.01142,56.15433,55.52045
7944,nominal,274.70499,254.32741,0.03733,0.68490,0.49393,0.14564,1.24268,0.00000,0.00000,0.00000,0.00000,0.59432,1.00000,0.99542,55.15433,55.40794
7945,nominal,321.70154,309.75085,0.01936,0.88666,0.10372,0.18415,1.12598,0.00000,0.00000,0.00000,0.00000,0.72720,1.00000,0.99259,55.15433,55.56631
7946,nominal,308.00577,272.73575,0.06388,0.92902,1.03222,0.21748,1.29061,0.00000,0.00000,0.00000,0.00000,0.67551,1.00000,0.85859,47.66905,55.52045
7947,nominal,314.92810,274.70499,0.04183,0.90263,0.53191,0.18687,1.09764,0.00000,0.00000,0.00000,0.00000,0.68407,1.00000,0.85788,47.66905,55.56631
7948,nominal,280.52975,270.75220,0.02629,0.55813,0.22776,0.14108,1.23202,0.00000,0.00000,0.00000,0.00000,0.59412,1.00000,0.99542,55.15433,55.40794
7949,nominal,288.11301,272.73575,0.03887,0.90238,0.37990,0.19687,1.21032,0.00000,0.00000,0.00000,0.00000,0.61008,1.00000,0.99549,55.15433,55.40422
7950,nominal,280.52975,254.32741,0.06030,0.85556,0.73219,0.23280,1.23739,0.00000,0.00000,0.00000,0.00000,0.65342,1.00000,0.83481,46.25483,55.40794
7951,nominal,291.83075,260.60803,0.04779,0.81127,0.91224,0.18847,1.24440,0.00000,0.00000,0.00000,0.00000,0.61565,1.00000,0.86039,47.66905,55.40422
7952,nominal,314.92810,299.12766,0.02903,0.62244,0.42296,0.18284,1.11053,0.00000,0.00000,0.00000,0.00000,0.66958,1.00000,1.01058,56.15433,55.56631
7953,nominal,320.02161,304.48560,0.02228,0.63916,0.55918,0.17944,1.20362,0.00000,0.00000,0.00000,0.00000,0.75328,1.00000,0.85859,47.66905,55.52045
7954,nominal,309.75085,234.47827,0.06017,0.98934,1.18473,0.18508,1.13092,0.00000,0.00000,0.00000,0.00000,0.62521,1.00000,0.83243,46.25483,55.56631
7955,nominal,318.33282,276.66019,0.05188,0.52827,0.48086,0.25178,1.18348,0.00000,0.00000,0.00000,0.00000,0.70512,1.00000,1.01142,56.15433,55.52045
7956,nominal,382.90140,356.66339,0.07199,1.00137,1.18580,0.33655,1.18576,0.00000,0.00000,0.00000,0.00000,0.67874,1.00000,0.99634,55.15433,55.35720
7957,nominal,381.49109,308.00577,0.08840,1.31973,1.32249,0.57762,1.22352,0.00000,0.00000,0.00000,0.00000,0.67181,1.00000,0.99872,55.15433,55.22502
7958,nominal,358.17145,333.22388,0.05697,0.87436,1.32239,0.24579,1.28408,0.00000,0.00000,0.00000,0.00000,0.74184,1.00000,0.99872,55.15433,55.22502
7959,nominal,398.08533,358.17145,0.03955,0.91510,0.85220,0.21159,1.34543,0.00000,0.00000,0.00000,0.00000,0.63303,1.00000,0.99634,55.15433,55.35720
7960,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7961,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7962,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7963,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
7964,nominal,365.61865,278.60168,0.08518,0.87301,0.82704,0.44378,1.29192,0.00000,0.00000,0.00000,0.00000,0.71097,1.00000,1.00208,55.47217,55.35720
7965,nominal,382.90140,339.63263,0.04866,1.19667,0.68431,0.32553,1.48798,0.00000,0.00000,0.00000,0.00000,0.64625,1.00000,1.00448,55.47217,55.22502
7966,nominal,274.70499,243.49995,0.03488,1.04149,0.31279,0.17632,1.25521,0.00000,0.00000,0.00000,0.00000,0.52344,1.00000,0.81676,45.25483,55.40794
7967,nominal,266.74081,250.05269,0.04401,0.95893,1.09293,0.24622,1.13270,0.00000,0.00000,0.00000,0.00000,0.58034,1.00000,1.01354,56.15433,55.40422
7968,nominal,378.65469,359.67322,0.04381,1.14341,0.58246,0.32604,1.26375,0.00000,0.00000,0.00000,0.00000,0.63932,1.00000,0.99634,55.15433,55.35720
7969,nominal,313.21188,266.74081,0.05285,1.43180,1.11924,0.27758,1.15760,0.00000,0.00000,0.00000,0.00000,0.63993,1.00000,0.84234,46.66905,55.40422
7970,nominal,392.63184,356.66339,0.06259,1.28451,1.18675,0.33138,1.47866,0.00000,0.00000,0.00000,0.00000,0.65252,1.00000,0.99872,55.15433,55.22502
7971,nominal,336.44351,288.11301,0.04328,0.70213,0.31326,0.18291,1.26402,0.00000,0.00000,0.00000,0.00000,0.71155,1.00000,0.99341,55.15433,55.52045
7972,nominal,286.23605,266.74081,0.04029,0.70984,0.23914,0.18230,1.17839,0.00000,0.00000,0.00000,0.00000,0.68750,1.00000,0.99542,55.15433,55.40794
7973,nominal,320.02161,282.44467,0.04396,0.86255,0.49848,0.20551,1.13798,0.00000,0.00000,0.00000,0.00000,0.68362,1.00000,0.99259,55.15433,55.56631
7974,nominal,318.33282,266.74081,0.03807,0.62659,1.17160,0.22181,1.17752,0.00000,0.00000,0.00000,0.00000,0.72350,1.00000,0.85859,47.66905,55.52045
7975,nominal,311.48615,278.60168,0.03810,1.23230,1.46970,0.21546,1.10329,0.00000,0.00000,0.00000,0.00000,0.62563,1.00000,0.83988,46.66905,55.56631
7976,nominal,289.97784,270.75220,0.03362,0.71372,0.27761,0.18696,1.18600,0.00000,0.00000,0.00000,0.00000,0.62135,1.00000,0.99542,55.15433,55.40794
7977,nominal,299.12766,278.60168,0.04493,1.05650,0.95821,0.19505,1.16870,0.00000,0.00000,0.00000,0.00000,0.60726,1.00000,1.01354,56.15433,55.40422
7978,nominal,302.71014,264.71234,0.04262,1.12596,0.94793,0.17569,1.23325,0.00000,0.00000,0.00000,0.00000,0.61762,1.00000,0.83481,46.25483,55.40794
7979,nominal,304.48560,256.43805,0.05229,1.31632,1.20238,0.21075,1.12024,0.00000,0.00000,0.00000,0.00000,0.61375,1.00000,0.83486,46.25483,55.40422
7980,nominal,318.33282,289.97784,0.02697,0.77019,0.20971,0.10065,1.09657,0.00000,0.00000,0.00000,0.00000,0.67092,1.00000,0.99259,55.15433,55.56631
7981,nominal,328.33524,304.48560,0.03008,0.74053,0.95620,0.19117,1.26504,0.00000,0.00000,0.00000,0.00000,0.76507,1.00000,0.85859,47.66905,55.52045
7982,nominal,311.48615,286.23605,0.02745,1.03473,1.08117,0.17681,1.10633,0.00000,0.00000,0.00000,0.00000,0.68951,1.00000,0.85788,47.66905,55.56631
7983,nominal,325.03531,289.97784,0.04738,0.49324,0.84767,0.19216,1.31882,0.00000,0.00000,0.00000,0.00000,0.71149,1.00000,0.99341,55.15433,55.52045
7984,nominal,356.66339,300.92422,0.08016,1.58755,1.63679,0.53462,1.33374,0.00000,0.00000,0.00000,0.00000,0.64033,1.00000,0.99634,55.15433,55.35720
7985,nominal,381.49109,331.60236,0.06045,0.98956,1.73653,0.44117,1.44700,0.00000,0.00000,0.00000,0.00000,0.68661,1.00000,1.00448,55.47217,55.22502
7986,nominal,325.03531,291.83075,0.05056,0.98687,1.11097,0.40989,1.35432,0.00000,0.00000,0.00000,0.00000,0.67433,1.00000,0.99872,55.15433,55.22502
7987,nominal,370.01505,289.97784,0.08221,1.19197,0.43724,0.48745,1.23476,0.00000,0.00000,0.00000,0.00000,0.66875,1.00000,1.02014,56.47217,55.35720
7988,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
7989,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.35720
